atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town
2436814047,빌라,빌라,매매,저/3,25000,0,"2억 5,000",67,58.5,남동향,24.07.26.,37.597422,126.966528,깨끗하게 수리된 대지지분 넓은 쾌적한 반지층 빌라,"['25년이상', '방세개', '화장실한개']",,종로구 부암동
2434424497,다가구,단독/다가구,월세,1/4,2000,45,"2,000",26,26.45,북향,24.07.12.,37.594219,126.968071,시청까지 차로10분,"['25년이상', '마당', '1층']",,종로구 부암동
2436378432,빌라,빌라,매매,2/3,65000,0,"6억 5,000",140,126.66,남향,24.07.24.,37.593812,126.965609,접근성과 뷰가 좋은 주차 가능한 방 4개의 넓은 평형 빌라.,"['25년이상', '대형평수', '방네개이상', '화장실두개']",,종로구 부암동
2436213865,단독,단독/다가구,매매,3/B1,350000,0,35억,298,421,남향,24.07.23.,37.594181,126.965627,부암동 단독주택 매매 갤러리주택 복합 건물입니다,"['10년이내', '방네개이상', '화장실네개이상']",,종로구 부암동
2436107576,빌라,빌라,매매,2/3,65000,0,"6억 5,000",139,107.01,남향,24.07.23.,37.593812,126.965609,"접근성 좋음, 방4개, 채광굿","['25년이상', '화장실두개', '대형평수']",,종로구 부암동
2436024014,단독,단독/다가구,매매,1/B1,180000,0,18억,298,88.99,남서향,24.07.22.,37.597488,126.967674,부암동 백사실계곡입구쪽 아담하고 예쁜 단독주택,"['25년이상', '방세개', '화장실두개']",,종로구 부암동
2436094868,빌라,빌라,매매,3/3,43000,0,"4억 3,000",67,58.5,남동향,24.07.22.,37.597422,126.966528,백사실계곡 인근 숲세권 실평수 넓은 복층빌라,"['2년이내', '탑층', '방네개이상']",,종로구 부암동
2435580050,빌라,빌라,전세,1/3,29000,0,"2억 9,000",71,71.28,동향,24.07.19.,37.594118,126.967064,부암동 선호도 높은 조용한 동네 전세 임대차,"['25년이내', '1층', '방세개']",,종로구 부암동
2435193462,빌라,빌라,매매,1/3,53000,0,"5억 3,000",133,103.72,남동향,24.07.17.,37.597162,126.965358,상명대 인근 최저가 넓은 쓰리룸 준신축빌라 매매,"['10년이내', '1층', '대형평수', '방세개']",,종로구 부암동
2434972569,단독,단독/다가구,매매,1/1,100000,0,10억,68,68.96,남향,24.07.16.,37.597173,126.966846,반려견 가능한 도심속 자연의 한적한 단독주택,"['25년이상', '1층', '방네개이상']",,종로구 부암동
2434089972,빌라,빌라,매매,저/3,50000,0,5억,75,56.92,서향,24.07.11.,37.594109,126.967479,"조용하고 위치 좋은 깨끗한 테라스 있는 빌라, 급매","['10년이내', '테라스', '급매']",,종로구 부암동
2434076873,빌라,빌라,매매,1/3,50000,0,5억,101,79.04,남향,24.07.11.,37.594407,126.967644,CCC인근 조용한 동네의 연립주택 ,"['25년이상', '1층', '방세개', '화장실한개']",,종로구 부암동
2438418246,단독,단독/다가구,매매,2/-,48000,0,"4억 8,000",155,119.8,동향,24.08.05.,37.599049,126.970159,부암동 뒷골 숲속집,"['25년이상', '방두개', '화장실한개', '총2층']",,종로구 부암동
2438107703,대,토지,매매,-,1592000,0,"159억 2,000",2631,0,,24.08.03.,37.598146,126.966482,공간의 효율성과 최적의 전망의 위치입니다.,[],,종로구 부암동
2435951371,대,토지,매매,-,350000,0,35억,10776,0,,24.07.22.,37.600135,126.971885,도로접함 개발제한구역 양봉 버섯재배 특용작물비닐하우스 투자겸용 추천,[],,종로구 부암동
2434869022,단독,단독/다가구,매매,2/-,140000,0,14억,264,154.34,남서향,24.07.15.,37.594628,126.969069,부암동 CCC근처 단독주택 매매,"['25년이상', '방두개', '화장실한개', '총2층']",,종로구 부암동
2434584738,연립,빌라,매매,1/3,50000,0,5억,101,79.04,남향,24.07.13.,37.594407,126.967644,부암동 위치좋은 빌라 매매,"['25년이상', '1층', '방세개', '화장실한개']",,종로구 부암동
2437684821,연립,빌라,매매,중/3,130000,0,13억,262,176.9,남향,24.08.01.,37.59364,126.965699,"부암동 북한산, 북악산에 둘러싸여 뷰가 아름다운 내부 컨디션좋은 매매","['25년이상', '대형평수', '방네개이상']",,종로구 부암동
2436718182,기타,토지,매매,-,720000,0,72억,1157,0,,24.07.26.,37.592336,126.965494,대로변 인접,[],,종로구 부암동
2434976633,빌라,빌라,매매,중/3,130000,0,13억,262,176.99,남향,24.07.16.,37.59364,126.965699,실내 넓고 깨끗하며 쾌적한 부암동 대형 빌라,"['25년이상', '대형평수', '방네개이상']",,종로구 부암동
2434975749,대,토지,매매,-,45000,0,"4억 5,000",149,0,,24.07.16.,37.591808,126.965502,"건폐율 50, 용적률 100 신축용 나대지 매도 ",[],,종로구 부암동
2434584578,대,토지,매매,-,220000,0,22억,249,0,,24.07.13.,37.593155,126.96548,부암동 위치좋은 나대지 매매,[],,종로구 부암동
